,Annee modele,Marque,Modele,Categorie de vehicule,Cylindree (L),Cylindres,Transmission,Type de carburant,Ville (L/100 km),Route (L/100 km),Combinee (L/100 km),Combinee (mi/gal),Emissions de CO2 (g/km),Indice de CO2,Indice de smog
16785,2014,Acura,ILX,Compacte,2.0,4,AS5,Z,9.9,6.7,8.5,33,196,s.o.,s.o.
16786,2014,Acura,ILX,Compacte,2.4,4,M6,Z,11.2,7.7,9.6,29,221,s.o.,s.o.
16787,2014,Acura,ILX Hybrid,Compacte,1.5,4,AV,Z,6.0,5.8,5.9,48,136,s.o.,s.o.
16788,2014,Acura,MDX 4WD,Véhicule utilitaire sport : petit,3.5,6,AS6,Z,12.7,9.1,11.1,25,255,s.o.,s.o.
16789,2014,Acura,RDX AWD,Véhicule utilitaire sport : petit,3.5,6,AS6,Z,12.1,8.7,10.6,27,244,s.o.,s.o.
16790,2014,Acura,RLX,Intermédiaire,3.5,6,AS6,Z,11.9,7.7,10.0,28,230,s.o.,s.o.
16791,2014,Acura,TL,Intermédiaire,3.5,6,AS6,Z,11.8,8.1,10.1,28,232,s.o.,s.o.
16792,2014,Acura,TL AWD,Intermédiaire,3.7,6,AS6,Z,12.8,9.0,11.1,25,255,s.o.,s.o.
16793,2014,Acura,TL AWD,Intermédiaire,3.7,6,M6,Z,13.4,9.5,11.6,24,267,s.o.,s.o.
16794,2014,Acura,TSX,Compacte,2.4,4,AS5,Z,10.6,7.5,9.2,31,212,s.o.,s.o.
16795,2014,Acura,TSX,Compacte,2.4,4,M6,Z,11.2,8.1,9.8,29,225,s.o.,s.o.
16796,2014,Acura,TSX,Compacte,3.5,6,AS5,Z,12.1,8.3,10.4,27,239,s.o.,s.o.
16797,2014,Alfa Romeo,4C,Deux places,1.8,4,AM6,Z,9.7,6.9,8.4,34,193,s.o.,s.o.
16798,2014,Aston Martin,DB9,Minicompacte,5.9,12,A6,Z,18.0,12.6,15.6,18,359,s.o.,s.o.
16799,2014,Aston Martin,Rapide,Sous-compacte,5.9,12,A6,Z,18.0,12.6,15.6,18,359,s.o.,s.o.
16800,2014,Aston Martin,Vanquish,Minicompacte,5.9,12,A6,Z,18.0,12.6,15.6,18,359,s.o.,s.o.
16801,2014,Aston Martin,V8 Vantage,Deux places,4.7,8,AM7,Z,17.4,11.3,14.7,19,338,s.o.,s.o.
16802,2014,Aston Martin,V8 Vantage,Deux places,4.7,8,M6,Z,18.1,12.2,15.4,18,354,s.o.,s.o.
16803,2014,Aston Martin,V8 Vantage S,Deux places,4.7,8,AM7,Z,17.4,11.3,14.7,19,338,s.o.,s.o.
16804,2014,Aston Martin,V8 Vantage S,Deux places,4.7,8,M6,Z,18.1,12.2,15.4,18,354,s.o.,s.o.
16805,2014,Audi,A4,Compacte,2.0,4,AV,Z,9.9,7.4,8.8,32,202,s.o.,s.o.
16806,2014,Audi,A4 quattro,Compacte,2.0,4,AS8,Z,11.5,8.1,10.0,28,230,s.o.,s.o.
16807,2014,Audi,A4 quattro,Compacte,2.0,4,M6,Z,10.8,7.5,9.3,30,214,s.o.,s.o.
16808,2014,Audi,A5 quattro,Sous-compacte,2.0,4,AS8,Z,11.5,8.1,10.0,28,230,s.o.,s.o.
16809,2014,Audi,A5 quattro,Sous-compacte,2.0,4,M6,Z,10.8,7.5,9.3,30,214,s.o.,s.o.
16810,2014,Audi,A5 Cabriolet quattro,Sous-compacte,2.0,4,AS8,Z,11.5,8.1,10.0,28,230,s.o.,s.o.
16811,2014,Audi,A6 quattro,Intermédiaire,2.0,4,AS8,Z,12.0,8.1,10.2,28,235,s.o.,s.o.
16812,2014,Audi,A6 quattro,Intermédiaire,3.0,6,AS8,Z,12.8,8.6,10.9,26,251,s.o.,s.o.
16813,2014,Audi,A6 quattro TDI (modified),Intermédiaire,3.0,6,AS8,D,9.8,6.2,8.1,35,217,s.o.,s.o.
16814,2014,Audi,A7 quattro,Intermédiaire,3.0,6,AS8,Z,13.3,8.5,11.2,25,262,s.o.,s.o.
16815,2014,Audi,A7 quattro TDI (modified),Intermédiaire,3.0,6,AS8,D,9.8,6.2,8.1,35,217,s.o.,s.o.
16816,2014,Audi,A8,Intermédiaire,3.0,6,AS8,Z,13.1,8.8,11.2,25,258,s.o.,s.o.
16817,2014,Audi,A8 TDI (modified),Intermédiaire,3.0,6,AS8,D,9.8,6.5,8.4,34,224,s.o.,s.o.
16818,2014,Audi,A8,Intermédiaire,4.0,8,AS8,Z,13.7,8.3,11.3,25,265,s.o.,s.o.
16819,2014,Audi,A8L,Grande berline,3.0,6,AS8,Z,13.1,8.8,11.2,25,258,s.o.,s.o.
16820,2014,Audi,A8L TDI (modified),Grande berline,3.0,6,AS8,D,9.8,6.5,8.4,34,224,s.o.,s.o.
16821,2014,Audi,A8L,Grande berline,4.0,8,AS8,Z,14.7,9.7,12.5,23,288,s.o.,s.o.
16822,2014,Audi,A8L,Grande berline,6.3,12,AS8,Z,18.7,11.5,15.5,18,363,s.o.,s.o.
16823,2014,Audi,allroad quattro,Familiale : petite,2.0,4,AS8,Z,11.8,8.8,10.5,27,242,s.o.,s.o.
16824,2014,Audi,Q5,Véhicule utilitaire sport : petit,2.0,4,AS8,Z,12.0,8.5,10.4,27,239,s.o.,s.o.
16825,2014,Audi,Q5,Véhicule utilitaire sport : petit,3.0,6,AS8,Z,12.9,9.2,11.2,25,258,s.o.,s.o.
16826,2014,Audi,Q5 TDI (modified),Véhicule utilitaire sport : petit,3.0,6,AS8,D,10.2,7.8,9.0,31,244,s.o.,s.o.
16827,2014,Audi,Q5 Hybrid,Véhicule utilitaire sport : petit,2.0,4,AS8,Z,9.9,8.3,9.2,31,212,s.o.,s.o.
16828,2014,Audi,Q7,Véhicule utilitaire sport : ordinaire,3.0,6,AS8,Z,15.1,10.9,13.2,21,304,s.o.,s.o.
16829,2014,Audi,Q7 TDI (modified),Véhicule utilitaire sport : ordinaire,3.0,6,AS8,D,12.4,8.7,10.7,26,290,s.o.,s.o.
16830,2014,Audi,R8,Deux places,4.2,8,A7,Z,17.6,11.0,14.6,19,336,s.o.,s.o.
16831,2014,Audi,R8,Deux places,4.2,8,M6,Z,21.2,13.4,17.7,16,407,s.o.,s.o.
16832,2014,Audi,R8,Deux places,5.2,10,A7,Z,18.2,10.6,14.8,19,347,s.o.,s.o.
16833,2014,Audi,R8,Deux places,5.2,10,M6,Z,21.1,13.8,17.8,16,409,s.o.,s.o.
16834,2014,Audi,R8 Spyder,Deux places,4.2,8,A7,Z,17.6,11.0,14.6,19,336,s.o.,s.o.
16835,2014,Audi,R8 Spyder,Deux places,4.2,8,M6,Z,21.2,13.4,17.7,16,407,s.o.,s.o.
16836,2014,Audi,R8 Spyder,Deux places,5.2,10,A7,Z,18.2,10.6,14.8,19,347,s.o.,s.o.
16837,2014,Audi,R8 Spyder,Deux places,5.2,10,M6,Z,21.1,13.8,17.8,16,409,s.o.,s.o.
16838,2014,Audi,RS 5,Sous-compacte,4.2,8,A7,Z,15.3,10.9,13.3,21,306,s.o.,s.o.
16839,2014,Audi,RS 5 Cabriolet,Sous-compacte,4.2,8,A7,Z,15.2,11.3,13.4,21,308,s.o.,s.o.
16840,2014,Audi,RS 7,Intermédiaire,4.0,8,AS8,Z,15.5,8.8,12.5,23,293,s.o.,s.o.
16841,2014,Audi,S4,Compacte,3.0,6,A7,Z,13.2,9.2,11.4,25,262,s.o.,s.o.
16842,2014,Audi,S4,Compacte,3.0,6,M6,Z,14.6,9.8,12.4,23,285,s.o.,s.o.
16843,2014,Audi,S5,Sous-compacte,3.0,6,A7,Z,13.2,9.2,11.4,25,262,s.o.,s.o.
16844,2014,Audi,S5,Sous-compacte,3.0,6,M6,Z,14.6,9.8,12.4,23,285,s.o.,s.o.
16845,2014,Audi,S5 Cabriolet,Sous-compacte,3.0,6,A7,Z,13.3,9.5,11.6,24,267,s.o.,s.o.
16846,2014,Audi,S6,Intermédiaire,4.0,8,A7,Z,14.2,9.7,12.2,23,281,s.o.,s.o.
16847,2014,Audi,S7,Intermédiaire,4.0,8,A7,Z,14.2,9.7,12.2,23,281,s.o.,s.o.
16848,2014,Audi,S8,Intermédiaire,4.0,8,AS8,Z,15.8,9.2,12.8,22,300,s.o.,s.o.
16849,2014,Audi,SQ5,Véhicule utilitaire sport : petit,3.0,6,AS8,Z,14.9,10.1,12.7,22,292,s.o.,s.o.
16850,2014,Audi,TT Coupe quattro,Sous-compacte,2.0,4,A6,Z,10.4,7.6,9.1,31,209,s.o.,s.o.
16851,2014,Audi,TT Roadster quattro,Deux places,2.0,4,A6,Z,10.4,7.6,9.1,31,209,s.o.,s.o.
16852,2014,Audi,TTS Coupe quattro,Sous-compacte,2.0,4,A6,Z,11.5,8.8,10.3,27,237,s.o.,s.o.
16853,2014,Audi,TTS Roadster quattro,Deux places,2.0,4,A6,Z,11.5,8.8,10.3,27,237,s.o.,s.o.
16854,2014,Bentley,Continental GT,Sous-compacte,4.0,8,AS8,Z,16.3,9.8,13.4,21,314,s.o.,s.o.
